球员,号码,出场时间,首发,进攻篮板,防守篮板,助攻,犯规,抢断,失误,盖帽,扣篮,被侵,快攻,得分,Game_ID,球队,对手,2分中,2分投,3分中,3分投,罚球中,罚球投
赵旭昕,77,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000238,江苏,浙江,0,0,0,0,0,0
蒋浩然,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000238,江苏,浙江,0,0,0,0,0,0
张稀然,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000238,江苏,浙江,0,0,0,0,0,0
史蒂芬森,1,38,1,3,6,1,5,1,1,0,0,7,0/0,36,2019202000239,辽宁,广东,12,18,2,6,6,7
赵继伟,3,36,1,1,2,4,4,4,1,1,0,2,0/0,22,2019202000239,辽宁,广东,5,10,4,10,0,0
高诗岩,0,42,1,0,2,5,4,4,2,0,0,3,0/0,8,2019202000239,辽宁,广东,3,7,0,4,2,2
李晓旭,22,24,1,4,1,0,2,1,0,0,0,0,0/0,5,2019202000239,辽宁,广东,1,7,1,3,0,0
王化东,32,11,1,2,0,0,1,2,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,1,0,0
巴斯,30,28,0,0,6,1,1,0,1,0,2,5,0/0,21,2019202000239,辽宁,广东,8,14,0,1,5,6
韩德君,55,27,0,2,6,3,2,0,3,0,0,1,0/0,3,2019202000239,辽宁,广东,1,3,0,0,1,2
马壮,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
郭艾伦,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
刘雁宇,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
孙锴祺,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
贺天举,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
郭旭,15,2,0,0,1,0,0,0,0,1,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
丛明晨,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
刘志轩,11,27,0,1,4,0,1,4,2,0,0,0,0/0,0,2019202000239,辽宁,广东,0,1,0,4,0,0
卢梓杰,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
鄢手骐,36,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,辽宁,广东,0,0,0,0,0,0
威姆斯,13,27,1,0,2,5,2,0,2,1,0,4,0/0,16,2019202000239,广东,辽宁,6,9,1,3,1,1
易建联,9,34,1,3,10,0,1,0,1,2,1,5,0/0,12,2019202000239,广东,辽宁,2,8,1,4,5,6
赵睿,10,34,1,1,3,2,2,0,4,0,0,3,0/0,12,2019202000239,广东,辽宁,1,5,3,5,1,2
胡明轩,3,23,1,0,1,0,1,0,0,1,0,0,0/0,5,2019202000239,广东,辽宁,1,2,1,2,0,0
任骏飞,20,33,1,2,2,3,5,3,1,3,0,0,0/0,4,2019202000239,广东,辽宁,2,3,0,0,0,0
布鲁克斯,6,41,0,0,8,5,1,2,7,2,1,5,0/0,44,2019202000239,广东,辽宁,12,16,6,14,2,4
万圣伟,51,11,0,2,2,0,2,0,2,0,0,1,0/0,5,2019202000239,广东,辽宁,2,2,0,0,1,2
徐杰,2,15,0,1,1,0,1,2,1,0,0,2,0/0,3,2019202000239,广东,辽宁,0,1,1,2,0,0
王薪凯,5,1,0,0,0,0,0,0,0,0,0,0,0/0,2,2019202000239,广东,辽宁,0,0,0,0,2,2
杜润旺,18,14,0,0,1,0,3,0,0,0,0,0,0/0,2,2019202000239,广东,辽宁,1,1,0,2,0,0
方渭博,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
张皓嘉,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
刘旭乘,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
李英博,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
曾繁日,22,2,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
周鹏,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
苏伟,12,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
刘权标,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000239,广东,辽宁,0,0,0,0,0,0
德怀特-拜克斯,8,39,1,0,5,6,2,6,2,0,1,5,0/0,29,2019202000240,深圳,北控,7,15,3,3,6,7
贺希宁,0,35,1,1,6,3,0,3,0,0,0,2,0/0,14,2019202000240,深圳,北控,4,6,1,3,3,3
卢艺文,23,29,1,0,1,0,5,0,1,0,0,0,0/0,13,2019202000240,深圳,北控,2,4,3,6,0,0
沈梓捷,11,27,1,3,2,4,2,1,0,5,3,2,0/0,12,2019202000240,深圳,北控,6,7,0,0,0,0
李慕豪,9,25,1,2,4,0,4,2,1,1,3,1,0/0,10,2019202000240,深圳,北控,5,7,0,0,0,1
贾雷尔-马丁,1,24,0,1,8,1,4,3,2,1,0,3,0/0,14,2019202000240,深圳,北控,4,6,1,5,3,3
容子峰,25,16,0,1,1,0,2,1,0,0,0,0,0/0,8,2019202000240,深圳,北控,4,4,0,4,0,0
顾全,12,21,0,1,3,3,1,1,1,0,0,5,0/0,4,2019202000240,深圳,北控,1,4,0,3,2,6
赵义明,5,2,0,0,0,0,1,0,0,0,1,0,0/0,2,2019202000240,深圳,北控,1,1,0,1,0,0
白昊天,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,深圳,北控,0,0,0,0,0,0
于德豪,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,深圳,北控,0,0,0,0,0,0
杨林祎,6,12,0,0,1,2,2,2,0,0,0,1,0/0,0,2019202000240,深圳,北控,0,1,0,2,0,0
卢鹏羽,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,深圳,北控,0,0,0,0,0,0
陈柏石,34,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,深圳,北控,0,0,0,0,0,0
李想,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,深圳,北控,0,0,0,0,0,0
孟铎,3,4,0,0,0,0,0,0,1,0,0,1,0/0,0,2019202000240,深圳,北控,0,1,0,0,0,0
何忠勉,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,深圳,北控,0,0,0,0,0,0
韩驭丰,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,深圳,北控,0,0,0,0,0,0
弗格,18,36,1,1,6,6,1,2,6,0,0,6,0/0,14,2019202000240,北控,深圳,3,10,1,5,5,5
孙悦,9,32,1,0,4,2,2,1,6,0,0,3,0/0,12,2019202000240,北控,深圳,3,4,1,6,3,4
桑尼,7,28,1,4,8,2,2,0,3,0,0,4,0/0,6,2019202000240,北控,深圳,3,8,0,0,0,1
王少杰,14,31,1,1,3,0,3,1,2,5,0,3,0/0,6,2019202000240,北控,深圳,2,6,0,1,2,2
王子瑞,1,18,1,2,0,0,0,0,1,0,0,0,0/0,0,2019202000240,北控,深圳,0,5,0,0,0,0
许梦君,19,16,0,0,1,0,2,0,3,0,0,0,0/0,14,2019202000240,北控,深圳,1,2,4,4,0,0
张帆,3,22,0,0,2,1,2,0,0,0,0,1,0/0,9,2019202000240,北控,深圳,3,6,1,2,0,0
宗赞,13,6,0,3,0,0,1,0,0,0,0,2,0/0,7,2019202000240,北控,深圳,1,1,1,2,2,2
孙桐林,55,18,0,0,1,1,2,1,1,0,0,0,0/0,4,2019202000240,北控,深圳,2,4,0,2,0,0
孟博龙,4,6,0,0,1,1,0,0,1,0,0,0,0/0,3,2019202000240,北控,深圳,0,1,1,1,0,0
高尚,27,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
班铎,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
贾森-汤普森,6,18,0,1,4,0,5,0,3,1,0,3,0/0,0,2019202000240,北控,深圳,0,3,0,0,0,0
常亚松,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
王向彬,23,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
陈子安,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
陈金龙,33,2,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,1,0,0,0,0
王征,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
景浩扬,12,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
于梁,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000240,北控,深圳,0,0,0,0,0,0
哈德森,0,36,1,0,5,12,1,4,2,0,0,7,0/0,32,2019202000241,山东,北京,4,6,6,12,6,6
陶汉林,20,28,1,0,1,1,4,0,1,1,2,2,0/0,17,2019202000241,山东,北京,7,10,0,0,3,4
李敬宇,8,28,1,1,2,2,3,1,0,0,0,1,0/0,9,2019202000241,山东,北京,2,4,1,2,2,2
贾诚,23,24,1,3,4,1,2,1,1,0,0,3,0/0,8,2019202000241,山东,北京,2,5,1,1,1,2
陈培东,44,27,1,0,5,6,4,1,1,0,0,0,0/0,8,2019202000241,山东,北京,1,2,2,3,0,0
詹姆斯-梅斯,40,32,0,2,3,1,1,0,2,3,1,5,0/0,16,2019202000241,山东,北京,5,7,0,0,6,6
王汝恒,24,29,0,1,2,6,3,0,1,0,0,0,0/0,13,2019202000241,山东,北京,2,3,3,8,0,0
侯沛佐,10,16,0,0,5,1,2,2,0,1,0,1,0/0,4,2019202000241,山东,北京,2,2,0,1,0,0
朱荣振,35,7,0,1,0,0,2,0,1,1,0,1,0/0,3,2019202000241,山东,北京,1,2,0,0,1,2
吴轲,15,3,0,0,1,0,1,0,0,0,0,0,0/0,2,2019202000241,山东,北京,1,1,0,0,0,0
张辉,4,2,0,0,2,0,0,0,2,0,0,0,0/0,0,2019202000241,山东,北京,0,0,0,0,0,0
张庆鹏,9,3,0,0,0,0,0,1,0,0,0,0,0/0,0,2019202000241,山东,北京,0,1,0,2,0,0
王冠翔,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,山东,北京,0,0,0,0,0,0
田嘉夫,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,山东,北京,0,0,0,0,0,0
孙贺男,31,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,山东,北京,0,0,0,0,0,0
李泓翰,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,山东,北京,0,0,0,0,0,0
刘大鹏,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,山东,北京,0,0,0,0,0,0
马光翰,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,山东,北京,0,0,0,0,0,0
汉密尔顿,41,33,1,1,6,2,4,1,2,2,0,4,0/0,14,2019202000241,北京,山东,5,10,1,4,1,1
翟晓川,20,29,1,1,1,1,3,1,2,1,0,5,0/0,14,2019202000241,北京,山东,4,4,1,4,3,7
刘晓宇,10,28,1,3,2,3,4,0,1,0,0,2,0/0,7,2019202000241,北京,山东,2,8,0,2,3,4
王骁辉,77,26,1,0,2,1,2,2,1,0,0,0,0/0,5,2019202000241,北京,山东,1,2,1,5,0,0
张卓,22,14,1,1,2,0,1,0,1,0,0,2,0/0,1,2019202000241,北京,山东,0,3,0,1,1,4
尤度,9,34,0,2,4,1,0,1,2,1,0,6,0/0,14,2019202000241,北京,山东,5,7,0,0,4,6
段江鹏,11,21,0,0,2,1,1,1,2,0,0,1,0/0,6,2019202000241,北京,山东,0,0,2,2,0,0
周仪翔,27,15,0,0,0,0,1,0,0,0,0,1,0/0,5,2019202000241,北京,山东,0,1,1,3,2,2
赵晏满,1,3,0,2,1,0,1,1,0,0,0,0,0/0,4,2019202000241,北京,山东,2,3,0,0,0,0
张才仁,16,7,0,0,1,0,0,0,0,0,0,1,0/0,2,2019202000241,北京,山东,1,3,0,0,0,0
常林,21,4,0,0,1,1,0,0,0,0,0,0,0/0,2,2019202000241,北京,山东,1,1,0,1,0,0
王旭,4,19,0,1,2,3,3,0,3,0,0,1,0/0,1,2019202000241,北京,山东,0,2,0,3,1,2
李佳益,39,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,北京,山东,0,0,0,0,0,0
丘天,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,北京,山东,0,0,0,0,0,0
朱彦西,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,北京,山东,0,0,0,0,0,0
方硕,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,北京,山东,0,0,0,0,0,0
孙昊锋,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,北京,山东,0,0,0,0,0,0
孙晨然,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000241,北京,山东,0,0,0,0,0,0
付豪,1,34,1,4,6,3,3,1,2,0,0,10,0/0,22,2019202000242,八一,青岛,6,12,0,0,10,13
刘航初,9,21,1,4,2,2,1,0,2,1,0,6,0/0,13,2019202000242,八一,青岛,4,9,1,2,2,5
阿尔斯兰,5,30,1,0,1,5,3,1,1,0,0,2,0/0,10,2019202000242,八一,青岛,3,5,1,9,1,1
张祖铭,20,32,1,1,1,0,5,1,1,0,0,3,0/0,7,2019202000242,八一,青岛,0,1,1,4,4,6
王俊杰,3,12,1,1,0,2,0,1,0,0,0,0,0/0,2,2019202000242,八一,青岛,1,6,0,0,0,0
宁鸿宇,16,22,0,1,3,1,5,0,1,2,0,1,0/0,16,2019202000242,八一,青岛,3,7,3,4,1,1
马泳,25,25,0,1,2,1,2,2,2,1,0,3,0/0,7,2019202000242,八一,青岛,2,3,0,1,3,3
田宇翔,7,19,0,1,1,1,2,2,0,0,0,1,0/0,5,2019202000242,八一,青岛,2,7,0,2,1,2
韩硕,33,13,0,0,3,2,1,0,4,0,0,0,0/0,3,2019202000242,八一,青岛,0,1,1,1,0,0
余晨,15,12,0,0,1,1,2,0,1,0,0,0,0/0,2,2019202000242,八一,青岛,1,2,0,0,0,0
许钟豪,27,6,0,1,4,1,2,0,1,0,0,0,0/0,2,2019202000242,八一,青岛,1,1,0,0,0,0
张旭,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,八一,青岛,0,0,0,0,0,0
罗凯文,17,7,0,0,2,0,3,0,0,0,0,0,0/0,0,2019202000242,八一,青岛,0,2,0,2,0,0
雷蒙,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,八一,青岛,0,0,0,0,0,0
石颜博,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,八一,青岛,0,0,0,0,0,0
邹雨宸,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,八一,青岛,0,0,0,0,0,0
缪光旸,21,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,八一,青岛,0,0,0,0,0,0
郭昊文,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,八一,青岛,0,0,0,0,0,0
亚当斯,4,27,1,2,5,7,0,3,4,0,0,6,0/0,30,2019202000242,青岛,八一,5,12,4,10,8,10
赵泰隆,8,27,1,2,2,0,1,2,0,0,0,5,0/0,17,2019202000242,青岛,八一,1,2,3,9,6,9
赵大鹏,30,22,1,0,5,1,3,2,1,0,1,0,0/0,8,2019202000242,青岛,八一,1,2,2,3,0,0
赵戌宏,20,13,1,0,1,0,3,1,0,2,0,1,0/0,4,2019202000242,青岛,八一,2,3,0,0,0,1
邵英伦,11,17,1,0,2,0,5,0,1,1,0,0,0/0,2,2019202000242,青岛,八一,1,1,0,0,0,0
约翰逊,41,19,0,2,8,1,0,0,1,1,0,6,0/0,15,2019202000242,青岛,八一,4,5,0,0,7,9
张骋宇,6,30,0,3,0,2,2,1,0,0,0,3,0/0,13,2019202000242,青岛,八一,3,8,1,5,4,4
翟逸,33,21,0,2,3,1,5,0,2,0,3,3,0/0,9,2019202000242,青岛,八一,4,7,0,0,1,3
刘传兴,21,12,0,3,4,0,3,0,1,1,0,2,0/0,7,2019202000242,青岛,八一,2,5,0,0,3,4
许家晗,3,14,0,0,2,2,2,2,0,0,0,1,0/0,4,2019202000242,青岛,八一,1,1,0,0,2,2
林韦翰,16,14,0,0,0,2,1,1,1,0,0,1,0/0,3,2019202000242,青岛,八一,0,0,1,2,0,0
王庆明,32,19,0,1,2,1,2,0,1,0,0,1,0/0,2,2019202000242,青岛,八一,1,3,0,0,0,0
焦海龙,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
张昊,55,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
杨凯,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
王睿泽,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
杨金蒙,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
周湛东,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
丁皓然,35,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
史文龙,26,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000242,青岛,八一,0,0,0,0,0,0
琼斯,55,32,1,0,2,9,1,3,6,0,0,10,0/0,24,2019202000243,吉林,天津,4,10,3,9,7,7
姜宇星,13,32,1,0,1,2,4,3,1,0,0,3,0/0,14,2019202000243,吉林,天津,5,7,0,0,4,4
张彪,14,15,1,3,2,1,3,2,2,0,0,1,0/0,7,2019202000243,吉林,天津,3,8,0,0,1,2
李安,4,13,1,0,4,1,1,0,2,0,0,0,0/0,2,2019202000243,吉林,天津,1,2,0,0,0,0
崔晋铭,5,23,1,0,2,3,0,2,0,1,0,1,0/0,0,2019202000243,吉林,天津,0,1,0,1,0,1
代怀博,36,20,0,2,2,2,5,0,0,0,1,1,0/0,23,2019202000243,吉林,天津,3,3,5,6,2,2
霍尔曼,32,34,0,2,13,1,5,1,4,2,2,2,0/0,21,2019202000243,吉林,天津,9,10,0,0,3,3
姜伟泽,11,28,0,0,1,0,1,1,1,0,0,2,0/0,11,2019202000243,吉林,天津,0,0,3,5,2,3
柴长易,6,11,0,0,0,1,2,0,0,0,0,0,0/0,7,2019202000243,吉林,天津,2,2,1,2,0,0
孔德高,7,6,0,0,2,0,0,0,0,0,0,2,0/0,4,2019202000243,吉林,天津,2,3,0,0,0,0
刘天意,1,9,0,1,1,0,2,0,0,0,0,1,0/0,4,2019202000243,吉林,天津,1,1,0,1,2,2
钟诚,12,11,0,0,3,0,1,0,1,1,0,0,0/0,2,2019202000243,吉林,天津,1,1,0,0,0,0
夏钰博,15,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,吉林,天津,0,0,0,0,0,0
廉明,44,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,吉林,天津,0,0,0,0,0,0
郭金林,21,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,吉林,天津,0,0,0,0,0,0
付博文,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,吉林,天津,0,0,0,0,0,0
耿铭旸,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,吉林,天津,0,0,0,0,0,0
马尔科-托多罗维奇,19,41,1,7,5,1,3,4,2,1,0,4,0/0,26,2019202000243,天津,吉林,11,17,1,4,1,1
时德帅,23,37,1,2,1,2,3,2,4,0,2,4,0/0,14,2019202000243,天津,吉林,6,10,0,5,2,3
史仪,22,30,1,0,4,4,2,0,2,0,0,3,0/0,8,2019202000243,天津,吉林,3,5,0,3,2,2
金鑫,10,16,1,3,0,0,5,1,1,0,1,1,0/0,5,2019202000243,天津,吉林,2,3,0,1,1,2
刘帅,12,20,1,0,1,1,1,0,2,0,0,0,0/0,2,2019202000243,天津,吉林,1,1,0,3,0,0
查森-兰德尔,25,27,0,1,4,5,2,0,2,0,0,5,0/0,14,2019202000243,天津,吉林,3,8,2,9,2,3
潘宁,6,17,0,2,1,0,1,0,0,1,0,3,0/0,9,2019202000243,天津,吉林,4,7,0,2,1,2
孟子凯,1,20,0,2,1,0,3,3,1,0,0,4,0/0,4,2019202000243,天津,吉林,2,2,0,5,0,0
刘伟,21,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
田野,17,17,0,1,1,0,1,0,1,0,0,0,0/0,0,2019202000243,天津,吉林,0,1,0,2,0,0
李荣培,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
田雨,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
张云梦,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
何思雨,20,11,0,1,2,0,3,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,2,0,0
韩博林,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
高森堡,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
孟祥龙,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
栾晓君,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
关健,68,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
张智涵,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000243,天津,吉林,0,0,0,0,0,0
王哲林,31,37,1,3,4,1,5,0,2,1,3,11,0/0,34,2019202000244,福建,山西,12,21,0,2,10,14
普-杰特,2,42,1,1,8,13,2,7,5,0,0,10,0/0,22,2019202000244,福建,山西,3,6,3,8,7,7
陈林坚,15,44,1,4,3,0,4,0,3,0,0,0,0/0,20,2019202000244,福建,山西,4,10,4,7,0,0
何重达,11,23,1,1,2,1,2,1,0,1,0,0,0/0,0,2019202000244,福建,山西,0,4,0,1,0,0
黄毅超,14,12,1,0,1,0,3,0,2,0,0,1,0/0,0,2019202000244,福建,山西,0,1,0,0,0,0
康宁汉姆,33,28,0,1,6,1,1,2,0,1,1,1,0/0,18,2019202000244,福建,山西,6,11,2,2,0,0
刘洺宇,6,27,0,0,4,1,4,2,1,0,0,2,0/0,12,2019202000244,福建,山西,2,5,2,3,2,2
卡米然斯地克江,3,15,0,0,0,0,1,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,1,0,0
李江淮,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
徐铭智,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
谢亚财,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
曹飞,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
王润锋,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
胡珑贸,10,1,0,0,1,0,2,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
刁成灏,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
孙椿棚,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
孙喆,17,7,0,0,1,0,2,0,1,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
汤杰,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,福建,山西,0,0,0,0,0,0
富兰克林,11,44,1,1,10,10,5,4,5,2,1,14,0/0,39,2019202000244,山西,福建,4,7,6,12,13,16
原帅,7,38,1,1,1,0,0,2,2,0,0,1,0/0,12,2019202000244,山西,福建,0,2,4,10,0,0
任骏威,10,36,1,1,5,2,2,1,3,0,0,0,0/0,11,2019202000244,山西,福建,4,5,1,6,0,0
葛昭宝,35,5,1,1,0,0,2,0,0,1,0,0,0/0,2,2019202000244,山西,福建,1,1,0,0,0,0
刘冠岑,17,29,1,0,0,1,4,1,2,0,0,0,0/0,2,2019202000244,山西,福建,1,4,0,2,0,0
邢志强,12,18,0,0,1,1,2,0,0,0,0,2,0/0,10,2019202000244,山西,福建,0,2,3,8,1,2
闫鹏飞,9,14,0,3,5,1,5,0,0,0,0,1,0/0,10,2019202000244,山西,福建,5,7,0,0,0,0
埃里克-莫兰德,3,27,0,4,8,1,2,2,2,1,1,5,0/0,9,2019202000244,山西,福建,4,8,0,1,1,5
郭晓鹏,1,10,0,0,0,1,3,1,1,0,0,2,0/0,4,2019202000244,山西,福建,1,1,0,0,2,4
田桂森,0,14,0,0,1,1,0,1,0,0,0,0,0/0,2,2019202000244,山西,福建,1,1,0,2,0,0
刘春庆,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,山西,福建,0,0,0,0,0,0
张泽龙,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,山西,福建,0,0,0,0,0,0
滕贺麒,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,山西,福建,0,0,0,0,0,0
卫猛,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,山西,福建,0,0,0,0,0,0
张涵钧,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000244,山西,福建,0,0,0,0,0,0
吉布森,22,35,1,1,3,6,5,1,0,1,0,11,0/0,40,2019202000245,江苏,同曦,10,12,3,11,11,13
吴冠希,11,37,1,3,9,3,1,0,2,1,1,6,0/0,14,2019202000245,江苏,同曦,5,11,0,0,4,10
黄荣奇,1,15,1,2,0,1,2,0,0,0,0,1,0/0,4,2019202000245,江苏,同曦,0,3,1,3,1,2
王洪,9,17,1,0,0,0,2,0,1,0,0,0,0/0,2,2019202000245,江苏,同曦,1,2,0,0,0,0
刘宇轩,21,3,1,0,1,1,2,0,0,0,0,0,0/0,0,2019202000245,江苏,同曦,0,0,0,0,0,0
拉杜利察,13,34,0,2,1,2,5,0,0,2,2,9,0/0,33,2019202000245,江苏,同曦,10,17,2,5,7,11
史鸿飞,4,30,0,2,1,2,3,2,2,0,0,1,0/0,9,2019202000245,江苏,同曦,0,0,3,5,0,0
易立,8,33,0,0,1,2,3,1,1,0,1,1,0/0,7,2019202000245,江苏,同曦,2,5,1,2,0,0
柳伟,15,19,0,1,2,3,4,0,1,0,0,1,0/0,2,2019202000245,江苏,同曦,0,1,0,0,2,2
